,initials,line,condition,replicate,sex,individual,Mutant
4537,MP,Z311,T24,1,F,11,0
4538,MP,Z311,T24,1,F,12,0
4539,MP,Z311,T24,1,M,1,0
4540,MP,Z311,T24,1,M,2,0
4541,MP,Z311,T24,1,M,3,0
4542,MP,Z311,T24,1,M,4,0
4543,MP,Z311,T24,1,M,5,0
4544,MP,Z311,T24,1,M,6,0
4545,MP,Z311,T24,1,M,7,0
4546,MP,Z311,T24,1,M,8,0
4547,MP,Z311,T24,1,M,9,0
4548,MP,Z311,T24,1,M,10,0
4549,MP,Z311,T24,1,M,11,0
4550,MP,Z311,T24,2,F,1,0
4551,MP,Z311,T24,2,F,2,0
4552,MP,Z311,T24,2,F,3,1
4553,MP,Z311,T24,2,F,4,0
4554,MP,Z311,T24,2,F,5,0
4555,MP,Z311,T24,2,F,6,0
4556,MP,Z311,T24,2,F,7,1
4557,MP,Z311,T24,2,M,1,0
4558,MP,Z311,T24,2,M,2,0
4559,MP,Z311,T24,3,F,1,0
4560,MP,Z311,T24,3,F,2,0
4561,MP,Z311,T24,3,F,3,0
4562,MP,Z311,T24,3,F,4,0
4563,MP,Z311,T24,3,F,5,0
4564,MP,Z311,T24,3,F,6,0
4565,MP,Z311,T24,3,M,1,0
4566,MP,Z311,T24,3,M,2,0
4567,MP,Z311,T24,3,M,3,0
4568,MP,Z311,T24,3,M,4,0
4569,MP,Z311,T28,1,F,1,0
4570,MP,Z311,T28,1,F,2,0
4571,MP,Z311,T28,1,F,3,0
4572,MP,Z311,T28,1,F,4,0
4573,MP,Z311,T28,1,F,5,1
4574,MP,Z311,T28,1,F,6,0
4575,MP,Z311,T28,1,M,1,0
4576,MP,Z311,T28,1,M,2,0
4577,MP,Z311,T28,1,M,3,0
4578,MP,Z311,T28,1,M,4,0
4579,MP,Z311,T28,1,M,5,0
4580,MP,Z311,T28,2,F,1,0
4581,MP,Z311,T28,2,F,2,0
4582,MP,Z311,T28,2,F,3,0
4583,MP,Z311,T28,2,F,4,0
4584,MP,Z311,T28,2,F,5,0
4585,MP,Z311,T28,2,F,6,0
4586,MP,Z311,T28,2,F,7,0
4587,MP,Z311,T28,2,M,1,0
4588,MP,Z311,T28,2,M,2,0
4589,MP,Z311,T28,2,M,3,0
4590,MP,Z311,T28,2,M,4,0
4591,MP,Z311,T28,2,M,5,0
4592,MP,Z311,T28,3,F,1,1
4593,MP,Z311,T28,3,F,2,0
4594,MP,Z311,T28,3,M,1,0
4595,MP,Z311,T28,3,M,2,0
4596,MP,Z311,T28,3,M,3,0
4597,MP,Z360,F15,1,F,1,0
4598,MP,Z360,F15,1,F,2,0
4599,MP,Z360,F15,1,F,3,0
4600,MP,Z360,F15,1,F,4,0
4601,MP,Z360,F15,1,F,5,0
4602,MP,Z360,F15,1,M,1,0
4603,MP,Z360,F15,1,M,2,0
4604,MP,Z360,F15,2,F,1,0
4605,MP,Z360,F15,2,F,2,0
4606,MP,Z360,F15,2,F,3,0
4607,MP,Z360,F15,2,F,4,0
4608,MP,Z360,F15,2,M,1,0
4609,MP,Z360,T18,1,F,1,0
4610,MP,Z360,T18,1,F,2,0
4611,MP,Z360,T18,1,F,3,0
4612,MP,Z360,T18,1,F,4,0
4613,MP,Z360,T18,1,F,5,0
4614,MP,Z360,T18,1,F,6,0
4615,MP,Z360,T18,1,M,1,0
4616,MP,Z360,T18,1,M,2,0
4617,MP,Z360,T18,1,M,3,0
4618,MP,Z360,T18,1,M,4,0
4619,MP,Z360,T18,1,M,5,0
4620,MP,Z360,T18,1,M,6,0
4621,MP,Z360,T18,1,M,7,0
4622,MP,Z360,T18,1,M,8,0
4623,MP,Z360,T18,1,M,9,0
4624,MP,Z360,T18,1,M,10,0
4625,MP,Z360,T18,1,M,11,0
4626,MP,Z360,T18,1,M,12,0
4627,MP,Z360,T18,1,M,13,0
4628,MP,Z360,T18,2,F,1,0
4629,MP,Z360,T18,2,F,2,0
4630,MP,Z360,T18,2,F,3,0
4631,MP,Z360,T18,2,F,4,0
4632,MP,Z360,T18,2,M,1,0
4633,MP,Z360,T18,2,M,2,0
4634,MP,Z360,T18,2,M,3,0
4635,MP,Z360,T18,2,M,4,0
4636,MP,Z360,T18,2,M,5,0
4637,MP,Z360,T18,2,M,6,0
4638,MP,Z360,T18,2,M,7,0
4639,MP,Z360,T18,2,M,8,0
4640,MP,Z360,T18,2,M,9,0
4641,MP,Z360,T18,2,M,10,0
4642,MP,Z360,T24,1,F,1,0
4643,MP,Z360,T24,1,F,2,0
4644,MP,Z360,T24,1,F,3,0
4645,MP,Z360,T24,1,F,4,0
4646,MP,Z360,T24,1,F,5,0
4647,MP,Z360,T24,1,F,6,0
4648,MP,Z360,T24,1,F,7,0
4649,MP,Z360,T24,1,F,8,0
4650,MP,Z360,T24,1,F,9,0
4651,MP,Z360,T24,1,F,10,0
4652,MP,Z360,T24,1,F,11,0
4653,MP,Z360,T24,1,F,12,0
4654,MP,Z360,T24,1,M,1,0
4655,MP,Z360,T24,1,M,2,0
4656,MP,Z360,T24,1,M,3,0
4657,MP,Z360,T24,1,M,4,0
4658,MP,Z360,T24,1,M,5,0
4659,MP,Z360,T24,1,M,6,0
4660,MP,Z360,T24,2,F,1,0
4661,MP,Z360,T24,2,F,2,0
4662,MP,Z360,T24,2,F,3,0
4663,MP,Z360,T24,2,F,4,0
4664,MP,Z360,T24,2,F,5,0
4665,MP,Z360,T24,2,M,1,0
4666,MP,Z360,T24,2,M,2,0
4667,MP,Z360,T24,2,M,3,0
4668,MP,Z360,T24,2,M,4,0
4669,MP,Z360,T28,1,F,1,0
4670,MP,Z360,T28,1,F,2,0
4671,MP,Z360,T28,1,F,3,0
4672,MP,Z360,T28,1,F,4,0
4673,MP,Z360,T28,1,F,5,0
4674,MP,Z360,T28,1,F,6,0
4675,MP,Z360,T28,1,M,1,0
4676,MP,Z360,T28,1,M,2,0
4677,MP,Z360,T28,1,M,3,0
4678,MP,Z360,T28,1,M,4,0
4679,MP,Z360,T28,1,M,5,0
4680,MP,Z366,F15,2,F,1,0
4681,MP,Z366,F15,2,F,2,0
4682,MP,Z366,F15,2,F,3,0
4683,MP,Z366,F15,2,F,4,0
4684,MP,Z366,F15,2,M,1,0
4685,MP,Z366,F15,2,M,2,0
4686,MP,Z366,F15,3,F,1,0
4687,MP,Z366,F15,3,M,1,0
4688,MP,Z366,F15,3,M,2,0
4689,MP,Z366,F15,3,M,3,0
4690,MP,Z366,T18,1,F,1,0
4691,MP,Z366,T18,1,F,2,0
4692,MP,Z366,T18,1,F,3,0
4693,MP,Z366,T18,1,F,4,0
4694,MP,Z366,T18,1,M,1,0
4695,MP,Z366,T18,1,M,2,0
4696,MP,Z366,T18,1,M,3,0
4697,MP,Z366,T18,1,M,4,0
4698,MP,Z366,T18,1,M,5,0
4699,MP,Z366,T18,1,M,6,0
4700,MP,Z366,T18,1,M,7,0
4701,MP,Z366,T18,1,M,8,0
4702,MP,Z366,T18,1,M,9,0
4703,MP,Z366,T18,1,M,10,0
4704,MP,Z366,T18,1,M,11,0
4705,MP,Z366,T18,1,M,12,0
4706,MP,Z366,T18,1,M,13,0
4707,MP,Z366,T18,1,M,14,0
4708,MP,Z366,T24,1,F,1,1
4709,MP,Z366,T24,1,F,2,0
4710,MP,Z366,T24,1,F,3,0
4711,MP,Z366,T24,1,F,4,0
4712,MP,Z366,T24,1,F,5,1
4713,MP,Z366,T24,1,F,6,0
4714,MP,Z366,T24,1,F,7,1
4715,MP,Z366,T24,1,F,8,1
4716,MP,Z366,T24,1,F,9,1
4717,MP,Z366,T24,1,F,10,0
4718,MP,Z366,T24,1,F,11,0
4719,MP,Z366,T24,1,F,12,1
4720,MP,Z366,T24,1,M,1,0
4721,MP,Z366,T24,1,M,2,0
4722,MP,Z366,T24,1,M,3,1
4723,MP,Z366,T24,1,M,4,0
4724,MP,Z366,T24,1,M,5,0
4725,MP,Z366,T24,1,M,6,0
4726,MP,Z366,T28,1,F,1,0
4727,MP,Z366,T28,1,F,2,0
4728,MP,Z366,T28,1,F,3,0
4729,MP,Z366,T28,1,F,4,0
4730,MP,Z366,T28,1,F,5,1
4731,MP,Z366,T28,1,F,6,0
4732,MP,Z366,T28,1,F,7,0
4733,MP,Z366,T28,1,F,8,0
4734,MP,Z366,T28,1,M,1,0
4735,MP,Z366,T28,1,M,2,0
4736,MP,Z367,F100,1,F,1,0
4737,MP,Z367,F100,1,F,2,0
4738,MP,Z367,F100,1,F,3,0
4739,MP,Z367,F100,1,F,4,0
4740,MP,Z367,F100,1,F,5,0
4741,MP,Z367,F100,1,F,6,0
4742,MP,Z367,F100,1,F,7,0
4743,MP,Z367,F100,1,F,8,0
4744,MP,Z367,F100,1,F,9,0
4745,MP,Z367,F100,1,F,10,0
4746,MP,Z367,F100,1,F,11,0
4747,MP,Z367,F100,1,F,12,0
4748,MP,Z367,F100,1,F,13,0
4749,MP,Z367,F100,1,F,14,0
4750,MP,Z367,F100,1,F,15,0
4751,MP,Z367,F100,1,F,16,0
4752,MP,Z367,F100,1,F,17,0
4753,MP,Z367,F100,1,F,18,0
4754,MP,Z367,F100,1,F,19,0
4755,MP,Z367,F100,1,F,20,0
4756,MP,Z367,F100,1,F,21,0
4757,MP,Z367,F100,1,F,22,0
4758,MP,Z367,F15,1,F,1,0
4759,MP,Z367,F15,1,F,2,0
4760,MP,Z367,F15,1,M,1,0
4761,MP,Z367,F15,1,M,2,0
4762,MP,Z367,F15,1,M,3,0
4763,MP,Z367,F15,2,F,1,0
4764,MP,Z367,F15,2,M,1,0
4765,MP,Z367,F15,2,M,2,0
4766,MP,Z367,F15,2,M,3,0
4767,MP,Z367,F15,3,F,1,0
4768,MP,Z367,F15,3,F,2,0
4769,MP,Z367,F15,3,F,3,0
4770,MP,Z367,F15,3,F,4,0
4771,MP,Z367,F15,3,F,5,0
4772,MP,Z367,F15,3,F,6,0
4773,MP,Z367,F15,3,F,7,0
4774,MP,Z367,F15,3,F,8,0
4775,MP,Z367,F15,3,M,1,0
4776,MP,Z367,F15,3,M,2,0
4777,MP,Z367,F15,3,M,3,0
4778,MP,Z367,F15,3,M,4,0
4779,MP,Z367,F15,4,F,1,0
4780,MP,Z367,F15,4,F,2,0
4781,MP,Z367,F15,4,F,3,0
4782,MP,Z367,F15,4,M,1,0
4783,MP,Z367,F15,4,M,2,0
4784,MP,Z367,F15,4,M,3,0
4785,MP,Z367,F15,4,M,4,0
4786,MP,Z367,F15,4,M,5,0
4787,MP,Z367,F15,4,M,6,0
4788,MP,Z367,F15,4,M,7,0
4789,MP,Z367,F15,5,F,1,0
4790,MP,Z367,F15,5,M,1,0
4791,MP,Z367,F15,5,M,2,0
4792,MP,Z367,F15,5,M,3,0
4793,MP,Z367,F15,6,F,1,0
4794,MP,Z367,F15,6,F,2,0
4795,MP,Z367,F15,6,F,3,0
4796,MP,Z367,F15,6,F,4,0
4797,MP,Z367,F15,6,F,5,0
4798,MP,Z367,F15,6,F,6,0
4799,MP,Z367,T18,1,F,1,0
4800,MP,Z367,T18,3,F,1,0
4801,MP,Z367,T18,3,F,2,0
4802,MP,Z367,T18,3,F,3,0
4803,MP,Z367,T18,3,F,4,0
4804,MP,Z367,T18,3,F,5,1
4805,MP,Z367,T18,3,F,6,0
4806,MP,Z367,T18,3,F,7,0
4807,MP,Z367,T18,3,F,8,0
4808,MP,Z367,T18,3,F,9,0
4809,MP,Z367,T18,3,M,1,0
4810,MP,Z367,T18,3,M,2,0
4811,MP,Z367,T18,3,M,3,0
4812,MP,Z367,T18,3,M,4,0
4813,MP,Z367,T18,3,M,5,0
4814,MP,Z367,T18,3,M,6,0
4815,MP,Z367,T18,3,M,7,0
4816,MP,Z367,T18,3,M,8,0
4817,MP,Z367,T24,1,F,1,0
4818,MP,Z367,T24,1,F,2,0
4819,MP,Z367,T24,1,M,1,0
4820,MP,Z367,T24,1,M,2,0
4821,MP,Z367,T24,2,F,1,0
4822,MP,Z367,T24,2,F,2,0
4823,MP,Z367,T24,2,F,3,0
4824,MP,Z367,T24,2,F,4,0
4825,MP,Z367,T24,2,F,5,0
4826,MP,Z367,T24,2,F,6,0
4827,MP,Z367,T24,2,F,7,0
4828,MP,Z367,T24,2,M,1,0
4829,MP,Z367,T24,2,M,2,0
4830,MP,Z367,T24,2,M,3,0
4831,MP,Z367,T24,2,M,4,0
4832,MP,Z367,T24,2,M,5,0
4833,MP,Z367,T24,2,M,6,0
4834,MP,Z367,T24,2,M,7,0
4835,MP,Z367,T24,2,M,8,0
4836,MP,Z367,T24,2,M,9,0
4837,MP,Z367,T24,2,M,10,0
4838,MP,Z367,T24,3,F,1,0
4839,MP,Z367,T24,3,F,2,0
4840,MP,Z367,T24,3,F,3,0
4841,MP,Z367,T24,3,F,4,0
4842,MP,Z367,T24,3,F,5,0
4843,MP,Z367,T24,3,F,6,0
4844,MP,Z367,T24,3,F,7,0
4845,MP,Z367,T24,3,F,8,0
4846,MP,Z367,T24,3,M,1,0
4847,MP,Z367,T24,3,M,2,0
4848,MP,Z367,T24,3,M,3,0
4849,MP,Z367,T24,3,M,4,0
4850,MP,Z367,T24,3,M,5,0
4851,MP,Z367,T24,3,M,6,0
4852,MP,Z367,T24,3,M,7,0
4853,MP,Z367,T24,3,M,8,0
4854,MP,Z367,T24,3,M,9,0
4855,MP,Z367,T24,3,M,10,0
4856,MP,Z367,T24,3,M,11,0
4857,MP,Z367,T24,3,M,12,0
4858,MP,Z367,T24,3,M,13,0
4859,MP,Z367,T24,3,M,14,0
4860,MP,Z367,T24,3,M,15,0
4861,MP,Z367,T28,1,F,1,0
4862,MP,Z367,T28,1,F,2,0
4863,MP,Z367,T28,1,F,3,0
4864,MP,Z367,T28,1,F,4,0
4865,MP,Z367,T28,1,F,5,0
4866,MP,Z367,T28,1,F,6,0
4867,MP,Z367,T28,1,F,7,0
4868,MP,Z367,T28,1,F,8,0
4869,MP,Z367,T28,1,F,9,0
4870,MP,Z367,T28,1,F,10,0
4871,MP,Z367,T28,1,M,1,0
4872,MP,Z367,T28,1,M,2,0
4873,MP,Z367,T28,1,M,3,1
4874,MP,Z367,T28,1,M,4,0
4875,MP,Z367,T28,1,M,5,0
4876,MP,Z367,T28,1,M,6,0
4877,MP,Z367,T28,2,F,1,0
4878,MP,Z367,T28,2,F,2,0
4879,MP,Z367,T28,2,F,3,0
4880,MP,Z367,T28,2,F,4,0
4881,MP,Z367,T28,2,F,5,0
4882,MP,Z367,T28,2,F,6,0
4883,MP,Z367,T28,2,F,7,0
4884,MP,Z367,T28,2,F,8,0
4885,MP,Z367,T28,2,F,9,0
4886,MP,Z367,T28,2,F,10,0
4887,MP,Z367,T28,2,F,11,0
4888,MP,Z367,T28,2,M,1,0
4889,MP,Z367,T28,2,M,2,0
4890,MP,Z367,T28,2,M,3,0
4891,MP,Z367,T28,2,M,4,0
4892,MP,Z367,T28,2,M,1,0
4893,MP,Z367,T28,3,F,1,0
4894,MP,Z367,T28,3,F,2,0
4895,MP,Z367,T28,3,F,3,0
4896,MP,Z367,T28,3,M,1,0
4897,MP,Z367,T28,3,M,2,0
4898,MP,Z455,F100,1,F,1,0
4899,MP,Z455,F100,1,F,2,0
4900,MP,Z455,F100,1,F,3,0
4901,MP,Z455,F100,1,F,4,1
4902,MP,Z455,F100,1,F,5,0
4903,MP,Z455,F100,1,F,6,0
4904,MP,Z455,F100,1,F,7,0
4905,MP,Z455,F100,1,F,8,0
4906,MP,Z455,F100,1,F,9,1
4907,MP,Z455,F100,1,F,10,0
4908,MP,Z455,F100,1,F,11,1
4909,MP,Z455,F100,1,F,12,1
4910,MP,Z455,F100,1,M,1,0
4911,MP,Z455,F100,1,M,2,0
4912,MP,Z455,F100,1,M,3,0
4913,MP,Z455,F100,1,M,4,0
4914,MP,Z455,F100,1,M,5,0
4915,MP,Z455,F100,2,F,1,0
4916,MP,Z455,F100,2,F,2,1
4917,MP,Z455,F100,2,F,3,0
4918,MP,Z455,F100,2,F,4,1
4919,MP,Z455,F100,2,F,5,0
4920,MP,Z455,F100,2,F,6,0
4921,MP,Z455,F100,2,F,7,0
4922,MP,Z455,F100,2,F,8,0
4923,MP,Z455,F100,2,F,9,0
4924,MP,Z455,F100,2,M,1,0
4925,MP,Z455,F100,2,M,2,0
4926,MP,Z455,F100,2,M,3,0
4927,MP,Z455,F100,2,M,4,0
4928,MP,Z455,F100,2,M,5,0
4929,MP,Z455,F100,2,M,6,0
4930,MP,Z455,F100,2,M,7,0
4931,MP,Z455,F100,2,M,8,0
4932,MP,Z455,F100,2,M,9,0
4933,MP,Z455,F100,2,M,10,0
4934,MP,Z455,F15,1,F,1,0
4935,MP,Z455,F15,1,F,2,0
4936,MP,Z455,F15,1,F,3,0
4937,MP,Z455,F15,1,F,4,0
4938,MP,Z455,F15,1,M,1,0
4939,MP,Z455,F15,1,M,2,0
4940,MP,Z455,F15,1,M,3,0
4941,MP,Z455,F15,1,M,4,0
4942,MP,Z455,F15,1,M,5,0
4943,MP,Z455,F15,1,M,6,0
4944,MP,Z455,F15,2,F,1,0
4945,MP,Z455,F15,2,F,2,0
4946,MP,Z455,F15,2,F,3,0
4947,MP,Z455,F15,2,F,4,0
4948,MP,Z455,F15,2,M,1,0
4949,MP,Z455,F15,2,M,2,0
4950,MP,Z455,F15,2,M,3,0
4951,MP,Z455,F15,2,M,4,0
4952,MP,Z455,F15,2,M,5,0
4953,MP,Z455,F15,2,M,6,0
4954,MP,Z455,F15,2,M,7,0
4955,MP,Z455,F15,2,M,8,0
4956,MP,Z455,F15,2,M,9,0
4957,MP,Z455,F15,2,M,10,0
4958,MP,Z455,F15,4,F,1,0
4959,MP,Z455,F15,4,F,2,0
4960,MP,Z455,F15,4,F,3,0
4961,MP,Z455,F15,4,F,4,0
4962,MP,Z455,F15,4,F,5,1
4963,MP,Z455,F15,4,M,1,0
4964,MP,Z455,F15,4,M,2,0
4965,MP,Z455,F15,4,M,3,0
4966,MP,Z455,F15,5,F,1,0
4967,MP,Z455,F15,5,F,2,0
4968,MP,Z455,F15,6,F,1,0
4969,MP,Z455,F15,6,F,2,0
4970,MP,Z455,F15,6,F,3,0
4971,MP,Z455,F15,6,F,4,0
4972,MP,Z455,F15,6,M,1,0
4973,MP,Z455,F15,6,M,2,0
4974,MP,Z455,F15,6,M,3,0
4975,MP,Z455,F15,6,M,4,0
4976,MP,Z455,F5,2,M,1,0
4977,MP,Z455,F5,2,M,2,0
4978,MP,Z455,F5,3,F,1,0
4979,MP,Z455,F5,3,F,2,0
4980,MP,Z455,F5,3,F,3,0
4981,MP,Z455,F5,5,F,1,0
4982,MP,Z455,F5,6,F,1,0
4983,MP,Z455,T18,1,F,1,0
4984,MP,Z455,T18,1,F,2,0
4985,MP,Z455,T18,1,F,3,0
4986,MP,Z455,T18,1,F,4,1
4987,MP,Z455,T18,1,F,5,0
4988,MP,Z455,T18,1,F,6,0
4989,MP,Z455,T18,1,F,7,0
4990,MP,Z455,T18,1,F,8,0
4991,MP,Z455,T18,1,F,9,0
4992,MP,Z455,T18,1,M,1,0
4993,MP,Z455,T18,1,M,2,0
4994,MP,Z455,T18,1,M,3,0
4995,MP,Z455,T18,1,M,4,0
4996,MP,Z455,T18,1,M,5,0
4997,MP,Z455,T18,1,M,6,0
4998,MP,Z455,T18,1,M,7,0
4999,MP,Z455,T18,1,M,8,0
5000,MP,Z455,T18,1,M,9,0
5001,MP,Z455,T18,1,M,10,0
5002,MP,Z455,T18,1,M,11,0
5003,MP,Z455,T18,1,M,12,0
5004,MP,Z455,T18,1,M,13,0
5005,MP,Z455,T18,1,M,14,0
5006,MP,Z455,T18,2,F,1,1
5007,MP,Z455,T18,2,F,2,1
5008,MP,Z455,T18,2,F,3,0
5009,MP,Z455,T18,2,F,4,0
5010,MP,Z455,T18,2,F,5,1
5011,MP,Z455,T18,2,F,6,0
5012,MP,Z455,T18,2,F,7,0
5013,MP,Z455,T18,2,F,8,1
5014,MP,Z455,T18,2,F,9,1
5015,MP,Z455,T18,2,F,10,1
5016,MP,Z455,T18,2,F,11,0
5017,MP,Z455,T18,2,F,12,1
5018,MP,Z455,T18,2,F,13,1
5019,MP,Z455,T18,2,M,1,1
5020,MP,Z455,T18,2,M,2,0
5021,MP,Z455,T18,2,M,3,0
5022,MP,Z455,T18,2,M,4,0
5023,MP,Z455,T18,2,M,5,0
5024,MP,Z455,T18,2,M,6,0
5025,MP,Z455,T18,2,M,7,0
5026,MP,Z455,T18,2,M,8,0
5027,MP,Z455,T18,2,M,9,0
5028,MP,Z455,T18,2,M,10,0
5029,MP,Z455,T18,2,M,11,0
5030,MP,Z455,T18,2,M,12,0
5031,MP,Z455,T18,2,M,13,0
5032,MP,Z455,T18,3,F,1,0
5033,MP,Z455,T18,3,F,2,0
5034,MP,Z455,T18,3,F,3,0
5035,MP,Z455,T18,3,F,4,0
5036,MP,Z455,T18,3,F,5,1
5037,MP,Z455,T18,3,F,6,0
5038,MP,Z455,T18,3,F,7,0
5039,MP,Z455,T18,3,F,8,1
5040,MP,Z455,T18,3,F,9,0
5041,MP,Z455,T18,3,F,10,0
5042,MP,Z455,T18,3,M,1,0
5043,MP,Z455,T18,3,M,2,0
5044,MP,Z455,T18,3,M,3,0
5045,MP,Z455,T18,3,M,4,0
5046,MP,Z455,T18,3,M,5,0
5047,MP,Z455,T18,3,M,6,1
5048,MP,Z455,T18,3,M,7,0
5049,MP,Z455,T18,3,M,8,0
5050,MP,Z455,T18,3,M,9,0
5051,MP,Z455,T18,3,M,10,0
5052,MP,Z455,T24,1,F,1,1
5053,MP,Z455,T24,1,F,2,0
5054,MP,Z455,T24,2,F,1,0
5055,MP,Z455,T24,2,F,2,0
5056,MP,Z455,T24,2,F,3,0
5057,MP,Z455,T24,2,F,4,0
5058,MP,Z455,T24,2,M,1,0
5059,MP,Z455,T24,2,M,2,0
5060,MP,Z455,T24,2,M,3,0
5061,MP,Z455,T24,2,M,4,0
5062,MP,Z455,T24,2,M,5,0
5063,MP,Z455,T24,2,M,6,0
5064,MP,Z455,T24,2,M,7,0
5065,MP,Z455,T24,2,M,8,0
5066,MP,Z455,T24,2,M,9,0
5067,MP,Z455,T24,2,M,10,0
5068,MP,Z455,T24,2,M,11,0
5069,MP,Z455,T24,2,M,12,0
5070,MP,Z455,T24,3,F,1,0
5071,MP,Z455,T24,3,F,2,0
5072,MP,Z455,T24,3,F,3,0
5073,MP,Z455,T24,3,F,4,0
5074,MP,Z455,T24,3,F,5,1
5075,MP,Z455,T24,3,F,6,0
5076,MP,Z455,T24,3,F,7,0
5077,MP,Z455,T24,3,M,1,0
5078,MP,Z455,T24,3,M,2,0
5079,MP,Z455,T24,3,M,3,0
5080,MP,Z455,T24,3,M,4,0
5081,MP,Z455,T24,3,M,5,0
5082,MP,Z455,T24,3,M,6,0
5083,MP,Z455,T24,3,M,7,0
5084,MP,Z455,T24,3,M,8,0
5085,MP,Z455,T24,3,M,9,0
5086,MP,Z455,T24,3,M,10,0
5087,MP,Z455,T24,3,M,11,0
5088,MP,Z455,T28,1,F,1,0
5089,MP,Z455,T28,1,F,2,0
5090,MP,Z455,T28,1,F,3,0
5091,MP,Z455,T28,1,M,1,0
5092,MP,Z455,T28,1,M,2,1
5093,MP,Z455,T28,1,M,3,0
5094,MP,Z455,T28,2,F,1,0
5095,MP,Z455,T28,2,F,2,0
5096,MP,Z455,T28,2,F,3,0
5097,MP,Z455,T28,2,F,4,1
5098,MP,Z455,T28,2,F,5,0
5099,MP,Z455,T28,2,F,6,1
5100,MP,Z455,T28,2,F,7,0
5101,MP,Z455,T28,2,F,8,0
5102,MP,Z455,T28,2,M,1,0
5103,MP,Z455,T28,2,M,2,0
5104,MP,Z455,T28,2,M,3,0
5105,MP,Z455,T28,2,M,4,1
5106,MP,Z455,T28,2,M,5,0
5107,MP,Z455,T28,2,M,6,0
5108,MP,Z455,T28,2,M,7,0
5109,MP,Z455,T28,2,M,8,0
5110,MP,Z455,T28,2,M,9,0
5111,MP,Z455,T28,3,F,1,0
5112,MP,Z455,T28,3,F,2,0
5113,MP,Z455,T28,3,F,3,1
5114,MP,Z455,T28,3,F,4,0
5115,MP,Z455,T28,3,M,1,0
5116,MP,Z455,T28,3,M,2,0
5117,MP,Z455,T28,3,M,3,0
5118,MP,Z455,T28,3,M,4,0
5119,MP,Z461,F100,1,F,1,0
5120,MP,Z461,F100,1,F,2,0
5121,MP,Z461,F100,1,F,3,0
5122,MP,Z461,F100,1,F,4,0
5123,MP,Z461,F100,1,F,5,0
5124,MP,Z461,F100,1,F,6,0
5125,MP,Z461,F100,1,F,7,0
5126,MP,Z461,F100,1,F,8,0
5127,MP,Z461,F100,1,F,9,0
5128,MP,Z461,F100,1,F,10,0
5129,MP,Z461,F100,1,F,11,0
5130,MP,Z461,F100,1,F,12,0
5131,MP,Z461,F100,1,F,13,0
5132,MP,Z461,F100,1,F,14,0
5133,MP,Z461,F100,1,F,15,0
5134,MP,Z461,F100,1,M,1,0
5135,MP,Z461,F100,1,M,2,0
5136,MP,Z461,F100,1,M,3,0
5137,MP,Z461,F100,1,M,4,0
5138,MP,Z461,F100,1,M,5,0
5139,MP,Z461,F100,1,M,6,0
5140,MP,Z461,F100,1,M,7,0
5141,MP,Z461,F100,1,M,8,0
5142,MP,Z461,F15,1,F,1,0
5143,MP,Z461,F15,1,F,2,0
5144,MP,Z461,F15,1,M,1,0
5145,MP,Z461,F15,1,M,2,0
5146,MP,Z461,F15,1,M,3,0
5147,MP,Z461,F15,1,M,4,0
5148,MP,Z461,F15,1,M,5,0
5149,MP,Z461,F15,1,M,6,0
5150,MP,Z461,F15,1,M,7,0
5151,MP,Z461,F15,1,M,8,0
5152,MP,Z461,F15,1,M,9,0
5153,MP,Z461,F15,2,F,1,0
5154,MP,Z461,F15,2,F,2,0
5155,MP,Z461,F15,2,F,3,0
5156,MP,Z461,F15,2,F,4,0
5157,MP,Z461,F15,2,M,1,0
5158,MP,Z461,F15,2,M,2,0
5159,MP,Z461,F15,3,F,1,0
5160,MP,Z461,F15,4,F,1,0
5161,MP,Z461,F15,4,F,2,0
5162,MP,Z461,F15,4,F,3,0
5163,MP,Z461,F15,4,F,4,0
5164,MP,Z461,F15,4,F,5,0
5165,MP,Z461,F15,4,F,6,0
5166,MP,Z461,F15,4,F,7,0
5167,MP,Z461,F15,4,F,8,0
5168,MP,Z461,F15,4,F,9,0
5169,MP,Z461,F15,4,F,10,0
5170,MP,Z461,F15,4,F,11,0
5171,MP,Z461,F15,4,F,12,0
5172,MP,Z461,F15,4,F,13,0
5173,MP,Z461,F15,4,F,14,0
5174,MP,Z461,F15,4,F,15,0
5175,MP,Z461,F15,4,F,16,0
5176,MP,Z461,F15,4,M,1,0
5177,MP,Z461,F15,4,M,2,0
5178,MP,Z461,F15,4,M,3,0
5179,MP,Z461,F15,4,M,4,0
5180,MP,Z461,F15,4,M,5,0
5181,MP,Z461,F15,4,M,6,0
5182,MP,Z461,F15,4,M,7,0
5183,MP,Z461,F15,4,M,8,0
5184,MP,Z461,F15,5,F,1,0
5185,MP,Z461,F15,5,F,2,0
5186,MP,Z461,F15,5,F,3,0
5187,MP,Z461,F15,5,F,4,0
5188,MP,Z461,F15,5,F,5,0
5189,MP,Z461,F15,5,F,6,0
5190,MP,Z461,F15,5,F,7,0
5191,MP,Z461,F15,5,M,1,0
5192,MP,Z461,F15,5,M,2,0
5193,MP,Z461,F15,5,M,3,0
5194,MP,Z461,F15,6,F,1,0
5195,MP,Z461,F15,6,F,2,0
5196,MP,Z461,F15,6,F,3,0
5197,MP,Z461,F15,6,F,4,0
5198,MP,Z461,F15,6,F,5,0
5199,MP,Z461,F15,6,F,6,0
5200,MP,Z461,F15,6,M,1,0
5201,MP,Z461,F15,6,M,2,0
